id,RevisionId,AllocationId,TradeTypeName,SecurityId,SecurityType,Name,Ticker,CUSIP,ISIN,TradeDate,SettleDate,Quantity,Price,TradeFXRate,Principal,Interest,TotalCash,AllocationQTY,AllocationPrincipal,AllocationInterest,AllocationFees,AllocationCash,PortfolioName,CustodianName,StrategyName,Strategy1Name,Strategy2Name,Counterparty,AllocationRule,IsCustomAllocation
4262517,1,3668784,Sell Short,288831,Equity,BARC LN,BARC,,GB0031348658,2026-01-15,00:00.0,3500,100.674,,352359.0,0.0,352359.0,700.0,70471.8,0.0,0.0,70471.8,Redfield Accu-Fund,CS Prime,BARC,Asset,DefaultS2,CSFB,All,0
4262518,1,3668785,Buy,288817,Equity,7974 JT,7974 JT,,JP3756600007,2026-01-15,00:00.0,4900,43452.0,,212914800.0,0.0,212914800.0,980.0,42582960.0,0.0,0.0,42582960.0,UNC Investment Fund,DBAB Prime,NINTENDO,Asset,DefaultS2,CITI,All,0
4262518,1,3668786,Buy,288817,Equity,7974 JT,7974 JT,,JP3756600007,2026-01-15,00:00.0,4900,43452.0,,212914800.0,0.0,212914800.0,1470.0,63874440.0,0.0,0.0,63874440.0,Leatherwood Trust MA,DBAB Prime,NINTENDO,Asset,DefaultS2,CITI,All,0
4262518,1,3668787,Buy,288817,Equity,7974 JT,7974 JT,,JP3756600007,2026-01-15,00:00.0,4900,43452.0,,212914800.0,0.0,212914800.0,1470.0,63874440.0,0.0,0.0,63874440.0,Optimum Holdings Partners,DBAB Prime,NINTENDO,Asset,DefaultS2,CITI,All,0
4262518,1,3668788,Buy,288817,Equity,7974 JT,7974 JT,,JP3756600007,2026-01-15,00:00.0,4900,43452.0,,212914800.0,0.0,212914800.0,980.0,42582960.0,0.0,0.0,42582960.0,Redfield Accu-Fund,DBAB Prime,NINTENDO,Asset,DefaultS2,CITI,All,0
4262519,1,3668789,Buy,288830,Equity,BAL AU,BAL,,AU000000BAL8,2026-01-15,00:00.0,475000,5.35,,2541250.0,0.0,2541250.0,95000.0,508250.0,0.0,0.0,508250.0,UNC Investment Fund,Well Prime,BAL,Asset,DefaultS2,CITI,All,0
4262519,1,3668790,Buy,288830,Equity,BAL AU,BAL,,AU000000BAL8,2026-01-15,00:00.0,475000,5.35,,2541250.0,0.0,2541250.0,143000.0,765050.0,0.0,0.0,765050.0,Leatherwood Trust MA,Well Prime,BAL,Asset,DefaultS2,CITI,All,0
4262519,1,3668791,Buy,288830,Equity,BAL AU,BAL,,AU000000BAL8,2026-01-15,00:00.0,475000,5.35,,2541250.0,0.0,2541250.0,142000.0,759700.0,0.0,0.0,759700.0,Optimum Holdings Partners,Well Prime,BAL,Asset,DefaultS2,CITI,All,0
4262519,1,3668792,Buy,288830,Equity,BAL AU,BAL,,AU000000BAL8,2026-01-15,00:00.0,475000,5.35,,2541250.0,0.0,2541250.0,95000.0,508250.0,0.0,0.0,508250.0,Redfield Accu-Fund,Well Prime,BAL,Asset,DefaultS2,CITI,All,0
4262520,1,3668793,Buy,288833,Equity,BNP FP,BNP,,FR0000131104,2026-01-15,00:00.0,25000,31.059,,776475.0,0.0,776475.0,5000.0,155295.0,0.0,0.0,155295.0,UNC Investment Fund,CS Prime,BNP,Asset,DefaultS2,CITI,All,0
4262520,1,3668794,Buy,288833,Equity,BNP FP,BNP,,FR0000131104,2026-01-15,00:00.0,25000,31.059,,776475.0,0.0,776475.0,8000.0,248472.0,0.0,0.0,248472.0,Leatherwood Trust MA,CS Prime,BNP,Asset,DefaultS2,CITI,All,0
4262520,1,3668795,Buy,288833,Equity,BNP FP,BNP,,FR0000131104,2026-01-15,00:00.0,25000,31.059,,776475.0,0.0,776475.0,7000.0,217413.0,0.0,0.0,217413.0,Optimum Holdings Partners,CS Prime,BNP,Asset,DefaultS2,CITI,All,0
4262520,1,3668796,Buy,288833,Equity,BNP FP,BNP,,FR0000131104,2026-01-15,00:00.0,25000,31.059,,776475.0,0.0,776475.0,5000.0,155295.0,0.0,0.0,155295.0,Redfield Accu-Fund,CS Prime,BNP,Asset,DefaultS2,CITI,All,0
4262521,1,3668797,Buy,288862,Option,IBM   220117P00150000,IBM,459200101,US4592001014,2026-01-15,00:00.0,200,9.2,,184000.0,0.0,184000.0,40.0,36800.0,0.0,0.0,36800.0,UNC Investment Fund,DBAB Prime,IBM,Asset,DefaultS2,BOFAO,All,0
4262521,1,3668798,Buy,288862,Option,IBM   220117P00150000,IBM,459200101,US4592001014,2026-01-15,00:00.0,200,9.2,,184000.0,0.0,184000.0,60.0,55200.0,0.0,0.0,55200.0,Leatherwood Trust MA,DBAB Prime,IBM,Asset,DefaultS2,BOFAO,All,0
4262521,1,3668799,Buy,288862,Option,IBM   220117P00150000,IBM,459200101,US4592001014,2026-01-15,00:00.0,200,9.2,,184000.0,0.0,184000.0,60.0,55200.0,0.0,0.0,55200.0,Optimum Holdings Partners,DBAB Prime,IBM,Asset,DefaultS2,BOFAO,All,0
4262521,1,3668800,Buy,288862,Option,IBM   220117P00150000,IBM,459200101,US4592001014,2026-01-15,00:00.0,200,9.2,,184000.0,0.0,184000.0,40.0,36800.0,0.0,0.0,36800.0,Redfield Accu-Fund,DBAB Prime,IBM,Asset,DefaultS2,BOFAO,All,0
4262522,1,3668801,Buy,288866,Option,MRK   220117C00060000,MRK 1 C60,58933Y105,US58933Y1055,2026-01-15,00:00.0,150,7.2,,108000.0,0.0,108000.0,30.0,21600.0,0.0,0.0,21600.0,UNC Investment Fund,CS Prime,MRK,Asset,DefaultS2,BOFAO,All,0
4262522,1,3668802,Buy,288866,Option,MRK   220117C00060000,MRK 1 C60,58933Y105,US58933Y1055,2026-01-15,00:00.0,150,7.2,,108000.0,0.0,108000.0,50.0,36000.0,0.0,0.0,36000.0,Leatherwood Trust MA,CS Prime,MRK,Asset,DefaultS2,BOFAO,All,0
4262522,1,3668803,Buy,288866,Option,MRK   220117C00060000,MRK 1 C60,58933Y105,US58933Y1055,2026-01-15,00:00.0,150,7.2,,108000.0,0.0,108000.0,40.0,28800.0,0.0,0.0,28800.0,Optimum Holdings Partners,CS Prime,MRK,Asset,DefaultS2,BOFAO,All,0
4262522,1,3668804,Buy,288866,Option,MRK   220117C00060000,MRK 1 C60,58933Y105,US58933Y1055,2026-01-15,00:00.0,150,7.2,,108000.0,0.0,108000.0,30.0,21600.0,0.0,0.0,21600.0,Redfield Accu-Fund,CS Prime,MRK,Asset,DefaultS2,BOFAO,All,0
4262523,1,3668805,Buy,288869,Option,UTX US 01/19/22 P85 EQUITY,UTX US 01/19/22 P85,,,2026-01-15,00:00.0,250,2.38,,59500.0,0.0,59500.0,50.0,11900.0,0.0,0.0,11900.0,UNC Investment Fund,DBAB Prime,UTX,Asset,DefaultS2,BOFAO,All,0
4262523,1,3668806,Buy,288869,Option,UTX US 01/19/22 P85 EQUITY,UTX US 01/19/22 P85,,,2026-01-15,00:00.0,250,2.38,,59500.0,0.0,59500.0,80.0,19040.0,0.0,0.0,19040.0,Leatherwood Trust MA,DBAB Prime,UTX,Asset,DefaultS2,BOFAO,All,0
4262523,1,3668807,Buy,288869,Option,UTX US 01/19/22 P85 EQUITY,UTX US 01/19/22 P85,,,2026-01-15,00:00.0,250,2.38,,59500.0,0.0,59500.0,70.0,16660.0,0.0,0.0,16660.0,Optimum Holdings Partners,DBAB Prime,UTX,Asset,DefaultS2,BOFAO,All,0
4262523,1,3668808,Buy,288869,Option,UTX US 01/19/22 P85 EQUITY,UTX US 01/19/22 P85,,,2026-01-15,00:00.0,250,2.38,,59500.0,0.0,59500.0,50.0,11900.0,0.0,0.0,11900.0,Redfield Accu-Fund,DBAB Prime,UTX,Asset,DefaultS2,BOFAO,All,0
4262524,1,3668809,Buy,288832,Option,BARC LN 01/17/21 C280,BARC 1 C280,,,2026-01-15,00:00.0,225,10.0,,2250000.0,0.0,2250000.0,50.0,500000.0,0.0,0.0,500000.0,UNC Investment Fund,Well Prime,BARC,Asset,DefaultS2,CITI,All,0
4262524,1,3668810,Buy,288832,Option,BARC LN 01/17/21 C280,BARC 1 C280,,,2026-01-15,00:00.0,225,10.0,,2250000.0,0.0,2250000.0,70.0,700000.0,0.0,0.0,700000.0,Leatherwood Trust MA,Well Prime,BARC,Asset,DefaultS2,CITI,All,0
4262524,1,3668811,Buy,288832,Option,BARC LN 01/17/21 C280,BARC 1 C280,,,2026-01-15,00:00.0,225,10.0,,2250000.0,0.0,2250000.0,55.0,550000.0,0.0,0.0,550000.0,Optimum Holdings Partners,Well Prime,BARC,Asset,DefaultS2,CITI,All,0
4262524,1,3668812,Buy,288832,Option,BARC LN 01/17/21 C280,BARC 1 C280,,,2026-01-15,00:00.0,225,10.0,,2250000.0,0.0,2250000.0,50.0,500000.0,0.0,0.0,500000.0,Redfield Accu-Fund,Well Prime,BARC,Asset,DefaultS2,CITI,All,0
4262525,1,3668813,Buy,288834,Option,BNP GR 12/18/20 P64,,,DE000P8FDR21,2026-01-15,00:00.0,200,4.0,,80000.0,0.0,80000.0,40.0,16000.0,0.0,0.0,16000.0,UNC Investment Fund,CS Prime,BNP,Asset,DefaultS2,CITI,All,0
4262525,1,3668814,Buy,288834,Option,BNP GR 12/18/20 P64,,,DE000P8FDR21,2026-01-15,00:00.0,200,4.0,,80000.0,0.0,80000.0,60.0,24000.0,0.0,0.0,24000.0,Leatherwood Trust MA,CS Prime,BNP,Asset,DefaultS2,CITI,All,0
4262525,1,3668815,Buy,288834,Option,BNP GR 12/18/20 P64,,,DE000P8FDR21,2026-01-15,00:00.0,200,4.0,,80000.0,0.0,80000.0,60.0,24000.0,0.0,0.0,24000.0,Optimum Holdings Partners,CS Prime,BNP,Asset,DefaultS2,CITI,All,0
4262525,1,3668816,Buy,288834,Option,BNP GR 12/18/20 P64,,,DE000P8FDR21,2026-01-15,00:00.0,200,4.0,,80000.0,0.0,80000.0,40.0,16000.0,0.0,0.0,16000.0,Redfield Accu-Fund,CS Prime,BNP,Asset,DefaultS2,CITI,All,0
4262526,1,3668913,Sell Short,270992,Equity,SPY,SPY,78462F103,US78462F1030,2026-01-15,00:00.0,8400,273.681,,2298920.4,0.0,2298920.4,2000.0,547362.0,0.0,0.0,547362.0,UNC Investment Fund,CS Prime,SPY,Asset,DefaultS2,CITI,All,0
4262526,1,3668914,Sell Short,270992,Equity,SPY,SPY,78462F103,US78462F1030,2026-01-15,00:00.0,8400,273.681,,2298920.4,0.0,2298920.4,3000.0,821043.0,0.0,0.0,821043.0,Leatherwood Trust MA,CS Prime,SPY,Asset,DefaultS2,CITI,All,0
4262526,1,3668915,Sell Short,270992,Equity,SPY,SPY,78462F103,US78462F1030,2026-01-15,00:00.0,8400,273.681,,2298920.4,0.0,2298920.4,1400.0,383153.4,0.0,0.0,383153.4,Optimum Holdings Partners,CS Prime,SPY,Asset,DefaultS2,CITI,All,0
4262526,1,3668916,Sell Short,270992,Equity,SPY,SPY,78462F103,US78462F1030,2026-01-15,00:00.0,8400,273.681,,2298920.4,0.0,2298920.4,2000.0,547362.0,0.0,0.0,547362.0,Redfield Accu-Fund,CS Prime,SPY,Asset,DefaultS2,CITI,All,0
4262527,1,3668817,Sell Short,279455,Equity,GLD,GLD,78463V107,US78463V1070,2026-01-15,00:00.0,12000,149.31,,1791720.0,0.0,1791720.0,2000.0,298620.0,0.0,0.0,298620.0,UNC Investment Fund,DBAB Prime,GLD,Asset,DefaultS2,CITI,All,0
4262527,1,3668818,Sell Short,279455,Equity,GLD,GLD,78463V107,US78463V1070,2026-01-15,00:00.0,12000,149.31,,1791720.0,0.0,1791720.0,4000.0,597240.0,0.0,0.0,597240.0,Leatherwood Trust MA,DBAB Prime,GLD,Asset,DefaultS2,CITI,All,0
4262527,1,3668819,Sell Short,279455,Equity,GLD,GLD,78463V107,US78463V1070,2026-01-15,00:00.0,12000,149.31,,1791720.0,0.0,1791720.0,4000.0,597240.0,0.0,0.0,597240.0,Optimum Holdings Partners,DBAB Prime,GLD,Asset,DefaultS2,CITI,All,0
4262527,1,3668820,Sell Short,279455,Equity,GLD,GLD,78463V107,US78463V1070,2026-01-15,00:00.0,12000,149.31,,1791720.0,0.0,1791720.0,2000.0,298620.0,0.0,0.0,298620.0,Redfield Accu-Fund,DBAB Prime,GLD,Asset,DefaultS2,CITI,All,0
4262528,1,3668821,Buy,288889,CDO Tranche,92330WAY3,,92330WAY3,US92330WAY30,2026-01-15,00:00.0,1750000,83.0,,1452500.0,0.0,1452500.0,350000.0,290500.0,0.0,0.0,290500.0,UNC Investment Fund,CS Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262528,1,3668822,Buy,288889,CDO Tranche,92330WAY3,,92330WAY3,US92330WAY30,2026-01-15,00:00.0,1750000,83.0,,1452500.0,0.0,1452500.0,525000.0,435750.0,0.0,0.0,435750.0,Leatherwood Trust MA,CS Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262528,1,3668823,Buy,288889,CDO Tranche,92330WAY3,,92330WAY3,US92330WAY30,2026-01-15,00:00.0,1750000,83.0,,1452500.0,0.0,1452500.0,525000.0,435750.0,0.0,0.0,435750.0,Optimum Holdings Partners,CS Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262528,1,3668824,Buy,288889,CDO Tranche,92330WAY3,,92330WAY3,US92330WAY30,2026-01-15,00:00.0,1750000,83.0,,1452500.0,0.0,1452500.0,350000.0,290500.0,0.0,0.0,290500.0,Redfield Accu-Fund,CS Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262529,1,3668825,Buy,288891,CDO Tranche,13876VAC9,,13876VAC9,US13876VAC90,2026-01-15,00:00.0,2150000,74.0,,1591000.0,0.0,1591000.0,430000.0,318200.0,0.0,0.0,318200.0,UNC Investment Fund,DBAB Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262529,1,3668826,Buy,288891,CDO Tranche,13876VAC9,,13876VAC9,US13876VAC90,2026-01-15,00:00.0,2150000,74.0,,1591000.0,0.0,1591000.0,645000.0,477300.0,0.0,0.0,477300.0,Leatherwood Trust MA,DBAB Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262529,1,3668827,Buy,288891,CDO Tranche,13876VAC9,,13876VAC9,US13876VAC90,2026-01-15,00:00.0,2150000,74.0,,1591000.0,0.0,1591000.0,645000.0,477300.0,0.0,0.0,477300.0,Optimum Holdings Partners,DBAB Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262529,1,3668828,Buy,288891,CDO Tranche,13876VAC9,,13876VAC9,US13876VAC90,2026-01-15,00:00.0,2150000,74.0,,1591000.0,0.0,1591000.0,430000.0,318200.0,0.0,0.0,318200.0,Redfield Accu-Fund,DBAB Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262530,1,3668829,Buy,288893,CDO Tranche,05619EAC5,,05619EAC5,US05619EAC57,2026-01-15,00:00.0,2250000,88.0,,1980000.0,0.0,1980000.0,450000.0,396000.0,0.0,0.0,396000.0,UNC Investment Fund,CS Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262530,1,3668830,Buy,288893,CDO Tranche,05619EAC5,,05619EAC5,US05619EAC57,2026-01-15,00:00.0,2250000,88.0,,1980000.0,0.0,1980000.0,675000.0,594000.0,0.0,0.0,594000.0,Leatherwood Trust MA,CS Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262530,1,3668831,Buy,288893,CDO Tranche,05619EAC5,,05619EAC5,US05619EAC57,2026-01-15,00:00.0,2250000,88.0,,1980000.0,0.0,1980000.0,675000.0,594000.0,0.0,0.0,594000.0,Optimum Holdings Partners,CS Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262530,1,3668832,Buy,288893,CDO Tranche,05619EAC5,,05619EAC5,US05619EAC57,2026-01-15,00:00.0,2250000,88.0,,1980000.0,0.0,1980000.0,450000.0,396000.0,0.0,0.0,396000.0,Redfield Accu-Fund,CS Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262531,1,3668833,Buy,288895,CDO Tranche,04016BAC3,,04016BAC3,US04016BAC37,2026-01-15,00:00.0,3350000,84.0,,2814000.0,0.0,2814000.0,670000.0,562800.0,0.0,0.0,562800.0,UNC Investment Fund,DBAB Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262531,1,3668834,Buy,288895,CDO Tranche,04016BAC3,,04016BAC3,US04016BAC37,2026-01-15,00:00.0,3350000,84.0,,2814000.0,0.0,2814000.0,1005000.0,844200.0,0.0,0.0,844200.0,Leatherwood Trust MA,DBAB Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262531,1,3668835,Buy,288895,CDO Tranche,04016BAC3,,04016BAC3,US04016BAC37,2026-01-15,00:00.0,3350000,84.0,,2814000.0,0.0,2814000.0,1005000.0,844200.0,0.0,0.0,844200.0,Optimum Holdings Partners,DBAB Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262531,1,3668836,Buy,288895,CDO Tranche,04016BAC3,,04016BAC3,US04016BAC37,2026-01-15,00:00.0,3350000,84.0,,2814000.0,0.0,2814000.0,670000.0,562800.0,0.0,0.0,562800.0,Redfield Accu-Fund,DBAB Prime,CLO,DefaultS1,DefaultS2,BRCL,All,0
4262532,1,3668837,Buy,287922,Bond,013817AK7,,013817AK7,US013817AK77,2026-01-15,00:00.0,2000000,92.0,,1840000.0,0.0,1840000.0,400000.0,368000.0,0.0,0.0,368000.0,UNC Investment Fund,CS Prime,AA ,Asset,DefaultS2,BRCL,All,0
4262532,1,3668838,Buy,287922,Bond,013817AK7,,013817AK7,US013817AK77,2026-01-15,00:00.0,2000000,92.0,,1840000.0,0.0,1840000.0,600000.0,552000.0,0.0,0.0,552000.0,Leatherwood Trust MA,CS Prime,AA ,Asset,DefaultS2,BRCL,All,0
4262532,1,3668839,Buy,287922,Bond,013817AK7,,013817AK7,US013817AK77,2026-01-15,00:00.0,2000000,92.0,,1840000.0,0.0,1840000.0,600000.0,552000.0,0.0,0.0,552000.0,Optimum Holdings Partners,CS Prime,AA ,Asset,DefaultS2,BRCL,All,0
4262532,1,3668840,Buy,287922,Bond,013817AK7,,013817AK7,US013817AK77,2026-01-15,00:00.0,2000000,92.0,,1840000.0,0.0,1840000.0,400000.0,368000.0,0.0,0.0,368000.0,Redfield Accu-Fund,CS Prime,AA ,Asset,DefaultS2,BRCL,All,0
4262533,1,3668841,Buy,288805,Loan,24736CAM6,,24736CAM6,US24736CAM64,2026-01-15,00:00.0,3500000,81.0,,2835000.0,0.0,2835000.0,700000.0,567000.0,0.0,0.0,567000.0,UNC Investment Fund,CS Prime,CJ,Asset,DefaultS2,CSFB,All,0
4262533,1,3668842,Buy,288805,Loan,24736CAM6,,24736CAM6,US24736CAM64,2026-01-15,00:00.0,3500000,81.0,,2835000.0,0.0,2835000.0,1050000.0,850500.0,0.0,0.0,850500.0,Leatherwood Trust MA,CS Prime,CJ,Asset,DefaultS2,CSFB,All,0
4262533,1,3668843,Buy,288805,Loan,24736CAM6,,24736CAM6,US24736CAM64,2026-01-15,00:00.0,3500000,81.0,,2835000.0,0.0,2835000.0,1050000.0,850500.0,0.0,0.0,850500.0,Optimum Holdings Partners,CS Prime,CJ,Asset,DefaultS2,CSFB,All,0
4262533,1,3668844,Buy,288805,Loan,24736CAM6,,24736CAM6,US24736CAM64,2026-01-15,00:00.0,3500000,81.0,,2835000.0,0.0,2835000.0,700000.0,567000.0,0.0,0.0,567000.0,Redfield Accu-Fund,CS Prime,CJ,Asset,DefaultS2,CSFB,All,0
4262537,1,3668845,Buy,288858,FX Forward,FxFwd EURUSD 8/11/2021 CS,,,,2026-01-15,00:00.0,1000000,1.05,,1050000.0,0.0,1050000.0,200000.0,210000.0,0.0,0.0,210000.0,UNC Investment Fund,CSI Swap,FX,Hedge,DefaultS2,FX_CS,All,0
4262537,1,3668846,Buy,288858,FX Forward,FxFwd EURUSD 8/11/2021 CS,,,,2026-01-15,00:00.0,1000000,1.05,,1050000.0,0.0,1050000.0,300000.0,315000.0,0.0,0.0,315000.0,Leatherwood Trust MA,CSI Swap,FX,Hedge,DefaultS2,FX_CS,All,0
4262537,1,3668847,Buy,288858,FX Forward,FxFwd EURUSD 8/11/2021 CS,,,,2026-01-15,00:00.0,1000000,1.05,,1050000.0,0.0,1050000.0,300000.0,315000.0,0.0,0.0,315000.0,Optimum Holdings Partners,CSI Swap,FX,Hedge,DefaultS2,FX_CS,All,0
4262537,1,3668848,Buy,288858,FX Forward,FxFwd EURUSD 8/11/2021 CS,,,,2026-01-15,00:00.0,1000000,1.05,,1050000.0,0.0,1050000.0,200000.0,210000.0,0.0,0.0,210000.0,Redfield Accu-Fund,CSI Swap,FX,Hedge,DefaultS2,FX_CS,All,0
4262540,1,3668849,Sell,288792,AssetBacked,02666AAC2,,02666AAC2,US02666AAC27,2026-01-15,00:00.0,1040000,90.0,,936000.0,0.0,936000.0,208000.0,187200.0,0.0,0.0,187200.0,UNC Investment Fund,CS Prime,AH4R,Asset,DefaultS2,BOFAF,All,0
4262540,1,3668850,Sell,288792,AssetBacked,02666AAC2,,02666AAC2,US02666AAC27,2026-01-15,00:00.0,1040000,90.0,,936000.0,0.0,936000.0,312000.0,280800.0,0.0,0.0,280800.0,Leatherwood Trust MA,CS Prime,AH4R,Asset,DefaultS2,BOFAF,All,0
4262540,1,3668851,Sell,288792,AssetBacked,02666AAC2,,02666AAC2,US02666AAC27,2026-01-15,00:00.0,1040000,90.0,,936000.0,0.0,936000.0,312000.0,280800.0,0.0,0.0,280800.0,Optimum Holdings Partners,CS Prime,AH4R,Asset,DefaultS2,BOFAF,All,0
4262540,1,3668852,Sell,288792,AssetBacked,02666AAC2,,02666AAC2,US02666AAC27,2026-01-15,00:00.0,1040000,90.0,,936000.0,0.0,936000.0,208000.0,187200.0,0.0,0.0,187200.0,Redfield Accu-Fund,CS Prime,AH4R,Asset,DefaultS2,BOFAF,All,0
4262541,1,3668853,Sell,288790,AssetBacked,004421CG6,,004421CG6,US004421CG60,2026-01-15,00:00.0,980000,95.0,,0.0,0.0,0.0,196000.0,0.0,0.0,0.0,0.0,UNC Investment Fund,DBAB Prime,ACE,Asset,DefaultS2,CITI,All,0
4262541,1,3668854,Sell,288790,AssetBacked,004421CG6,,004421CG6,US004421CG60,2026-01-15,00:00.0,980000,95.0,,0.0,0.0,0.0,294000.0,0.0,0.0,0.0,0.0,Leatherwood Trust MA,DBAB Prime,ACE,Asset,DefaultS2,CITI,All,0
4262541,1,3668855,Sell,288790,AssetBacked,004421CG6,,004421CG6,US004421CG60,2026-01-15,00:00.0,980000,95.0,,0.0,0.0,0.0,294000.0,0.0,0.0,0.0,0.0,Optimum Holdings Partners,DBAB Prime,ACE,Asset,DefaultS2,CITI,All,0
4262541,1,3668856,Sell,288790,AssetBacked,004421CG6,,004421CG6,US004421CG60,2026-01-15,00:00.0,980000,95.0,,0.0,0.0,0.0,196000.0,0.0,0.0,0.0,0.0,Redfield Accu-Fund,DBAB Prime,ACE,Asset,DefaultS2,CITI,All,0
4262542,1,3668857,Sell,288798,Bond,156686AJ6,,156686AJ6,US156686AJ67,2026-01-15,00:00.0,1020000,85.0,,867000.0,0.0,867000.0,204000.0,173400.0,0.0,0.0,173400.0,UNC Investment Fund,Well Prime,CTL,Asset,DefaultS2,BOFAF,All,0
4262542,1,3668858,Sell,288798,Bond,156686AJ6,,156686AJ6,US156686AJ67,2026-01-15,00:00.0,1020000,85.0,,867000.0,0.0,867000.0,306000.0,260100.0,0.0,0.0,260100.0,Leatherwood Trust MA,Well Prime,CTL,Asset,DefaultS2,BOFAF,All,0
4262542,1,3668859,Sell,288798,Bond,156686AJ6,,156686AJ6,US156686AJ67,2026-01-15,00:00.0,1020000,85.0,,867000.0,0.0,867000.0,306000.0,260100.0,0.0,0.0,260100.0,Optimum Holdings Partners,Well Prime,CTL,Asset,DefaultS2,BOFAF,All,0
4262542,1,3668860,Sell,288798,Bond,156686AJ6,,156686AJ6,US156686AJ67,2026-01-15,00:00.0,1020000,85.0,,867000.0,0.0,867000.0,204000.0,173400.0,0.0,0.0,173400.0,Redfield Accu-Fund,Well Prime,CTL,Asset,DefaultS2,BOFAF,All,0
4262543,1,3668861,Sell,288791,Bond,26455626,,EF6065058,USG47150AA82,2026-01-15,00:00.0,1520000,88.0,,920963.45,0.0,920963.45,304000.0,184192.69,0.0,0.0,184192.69,UNC Investment Fund,CS Prime,IIRSA,Asset,DefaultS2,CSFB,All,0
4262543,1,3668862,Sell,288791,Bond,26455626,,EF6065058,USG47150AA82,2026-01-15,00:00.0,1520000,88.0,,920963.45,0.0,920963.45,456000.0,276289.03,0.0,0.0,276289.03,Leatherwood Trust MA,CS Prime,IIRSA,Asset,DefaultS2,CSFB,All,0
4262543,1,3668863,Sell,288791,Bond,26455626,,EF6065058,USG47150AA82,2026-01-15,00:00.0,1520000,88.0,,920963.45,0.0,920963.45,456000.0,276289.03,0.0,0.0,276289.03,Optimum Holdings Partners,CS Prime,IIRSA,Asset,DefaultS2,CSFB,All,0
4262543,1,3668864,Sell,288791,Bond,26455626,,EF6065058,USG47150AA82,2026-01-15,00:00.0,1520000,88.0,,920963.45,0.0,920963.45,304000.0,184192.69,0.0,0.0,184192.69,Redfield Accu-Fund,CS Prime,IIRSA,Asset,DefaultS2,CSFB,All,0
4262544,1,3668865,Sell,288793,Bond,45730476,,EH9901214,USP97475AP55,2026-01-15,00:00.0,1520000,97.0,,1474400.0,0.0,1474400.0,304000.0,294880.0,0.0,0.0,294880.0,UNC Investment Fund,DBAB Prime,VENEZUELA,Asset,DefaultS2,CITI,All,0
4262544,1,3668866,Sell,288793,Bond,45730476,,EH9901214,USP97475AP55,2026-01-15,00:00.0,1520000,97.0,,1474400.0,0.0,1474400.0,456000.0,442320.0,0.0,0.0,442320.0,Leatherwood Trust MA,DBAB Prime,VENEZUELA,Asset,DefaultS2,CITI,All,0
4262544,1,3668867,Sell,288793,Bond,45730476,,EH9901214,USP97475AP55,2026-01-15,00:00.0,1520000,97.0,,1474400.0,0.0,1474400.0,456000.0,442320.0,0.0,0.0,442320.0,Optimum Holdings Partners,DBAB Prime,VENEZUELA,Asset,DefaultS2,CITI,All,0
4262544,1,3668868,Sell,288793,Bond,45730476,,EH9901214,USP97475AP55,2026-01-15,00:00.0,1520000,97.0,,1474400.0,0.0,1474400.0,304000.0,294880.0,0.0,0.0,294880.0,Redfield Accu-Fund,DBAB Prime,VENEZUELA,Asset,DefaultS2,CITI,All,0
4262545,1,3668869,Sell,288822,Bond,912810FG8,,912810FG8,US912810FG86,2026-01-15,00:00.0,1440000,94.0,,1353600.0,0.0,1353600.0,288000.0,270720.0,0.0,0.0,270720.0,UNC Investment Fund,DBAB Prime,T,Asset,DefaultS2,CSFB,All,0
4262545,1,3668870,Sell,288822,Bond,912810FG8,,912810FG8,US912810FG86,2026-01-15,00:00.0,1440000,94.0,,1353600.0,0.0,1353600.0,432000.0,406080.0,0.0,0.0,406080.0,Leatherwood Trust MA,DBAB Prime,T,Asset,DefaultS2,CSFB,All,0
4262545,1,3668871,Sell,288822,Bond,912810FG8,,912810FG8,US912810FG86,2026-01-15,00:00.0,1440000,94.0,,1353600.0,0.0,1353600.0,432000.0,406080.0,0.0,0.0,406080.0,Optimum Holdings Partners,DBAB Prime,T,Asset,DefaultS2,CSFB,All,0
4262545,1,3668872,Sell,288822,Bond,912810FG8,,912810FG8,US912810FG86,2026-01-15,00:00.0,1440000,94.0,,1353600.0,0.0,1353600.0,288000.0,270720.0,0.0,0.0,270720.0,Redfield Accu-Fund,DBAB Prime,T,Asset,DefaultS2,CSFB,All,0
